"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__solver","param_model__multi_class","param_model__C","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"21",20,0.0781551837921143,0.0166403177367771,0.00761542320251465,0.00113245429540225,"MinMaxScaler","SimpleImputer","OrdinalEncoder","newton-cg","multinomial",46,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'newton-cg', 'model__multi_class': 'multinomial', 'model__C': 46, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,1,0.933333333333333,0.933333333333333,1,0.966666666666667,0.0298142396999972,10
"22",21,0.0378275871276855,0.0131324586740108,0.0110390186309814,0.00517762991453472,"StandardScaler","KNNImputer","OrdinalEncoder","saga","multinomial",6,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 6, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"23",22,0.0489910125732422,0.00477083749286478,0.0161563396453857,0.00521612393288233,"StandardScaler","KNNImputer","OneHotEncoder","sag","multinomial",46,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'sag', 'model__multi_class': 'multinomial', 'model__C': 46, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"24",23,0.0596141338348389,0.0142418706070635,0.011139440536499,0.00479096421143386,"MinMaxScaler","KNNImputer","OneHotEncoder","saga","ovr",41,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 41, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.9,0.966666666666667,0.933333333333333,0.9,1,0.94,0.038873012632302,32
"25",24,0.0398649215698242,0.0147812052935047,0.0106984615325928,0.00502305867451933,"StandardScaler","KNNImputer","OneHotEncoder","saga","ovr",11,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 11, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,21
"26",25,0.110578966140747,0.0120283385247058,0.0151684761047363,0.00604539930275667,"StandardScaler","SimpleImputer","OneHotEncoder","newton-cg","ovr",11,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'newton-cg', 'model__multi_class': 'ovr', 'model__C': 11, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,21
"27",26,0.0447386741638184,0.0126737091957123,0.00975008010864258,0.00644111017556443,"StandardScaler","KNNImputer","OrdinalEncoder","saga","ovr",41,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 41, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,21
"28",27,0.0792116641998291,0.0135587054993385,0.00876078605651856,0.00317645964513517,"MinMaxScaler","SimpleImputer","OrdinalEncoder","newton-cg","ovr",46,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'newton-cg', 'model__multi_class': 'ovr', 'model__C': 46, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.933333333333333,0.966666666666667,0.933333333333333,0.933333333333333,1,0.953333333333333,0.0266666666666667,21
"29",28,0.0815857887268066,0.0234956587573925,0.00674490928649902,0.00057911275881772,"MinMaxScaler","KNNImputer","OneHotEncoder","lbfgs","multinomial",46,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'lbfgs', 'model__multi_class': 'multinomial', 'model__C': 46, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,1,0.933333333333333,0.933333333333333,1,0.966666666666667,0.0298142396999972,10
"30",29,0.098478889465332,0.0215969790433567,0.00790143013000488,0.00251499446061074,"StandardScaler","KNNImputer","OrdinalEncoder","newton-cg","ovr",1,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'newton-cg', 'model__multi_class': 'ovr', 'model__C': 1, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,36
"31",30,0.04337477684021,0.0100984571315331,0.00974726676940918,0.00367419070773094,"MinMaxScaler","SimpleImputer","OrdinalEncoder","newton-cg","multinomial",1,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'newton-cg', 'model__multi_class': 'multinomial', 'model__C': 1, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,36
"32",31,0.0176920413970947,0.000757857044728075,0.0105515480041504,0.00526075743285468,"MinMaxScaler","KNNImputer","OrdinalEncoder","sag","multinomial",6,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'sag', 'model__multi_class': 'multinomial', 'model__C': 6, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,1,0.96,0.0249443825784929,18
"33",32,0.0475762367248535,0.00128812712073929,0.0138710975646973,0.00578934094437954,"StandardScaler","SimpleImputer","OrdinalEncoder","sag","ovr",1,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'sag', 'model__multi_class': 'ovr', 'model__C': 1, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,36
"34",33,0.0402025699615478,0.00761024487966413,0.0169235706329346,0.00584326388912608,"MinMaxScaler","KNNImputer","OneHotEncoder","sag","ovr",6,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'sag', 'model__multi_class': 'ovr', 'model__C': 6, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,36
"35",34,0.0696714878082275,0.0230913662033563,0.00972142219543457,0.00344832752358485,"MinMaxScaler","KNNImputer","OrdinalEncoder","newton-cg","multinomial",46,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'newton-cg', 'model__multi_class': 'multinomial', 'model__C': 46, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,1,0.933333333333333,0.933333333333333,1,0.966666666666667,0.0298142396999972,10
"36",35,0.0316047191619873,0.00906606584300882,0.00795507431030273,0.00202545899720801,"StandardScaler","SimpleImputer","OneHotEncoder","sag","ovr",36,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'sag', 'model__multi_class': 'ovr', 'model__C': 36, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,21
