,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__num__scaler,param_preprocessor__num__imputer,param_preprocessor__cat__encoder,param_model__weights,param_model__n_neighbors,param_model__leaf_size,param_model__algorithm,param_model,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,0.04120793342590332,0.014490126994341242,0.032254266738891604,0.011773351236149272,MinMaxScaler(),KNNImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",distance,43,126,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 43, 'model__leaf_size': 126, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6424581005586593,0.6797752808988764,0.7303370786516854,0.7696629213483146,0.7471910112359551,0.7138848785386982,0.04638192037256925,18
11,0.050387907028198245,0.012952282286556791,0.06019768714904785,0.01273074684078729,StandardScaler(),KNNImputer(),OneHotEncoder(handle_unknown='ignore'),uniform,13,216,ball_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 13, 'model__leaf_size': 216, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6368715083798883,0.7247191011235955,0.7696629213483146,0.7696629213483146,0.7359550561797753,0.7273743016759775,0.048678721716589116,4
12,0.025505590438842773,0.00628804104732438,0.0659635066986084,0.0063987498539089275,MinMaxScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),uniform,10,256,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 10, 'model__leaf_size': 256, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6424581005586593,0.7134831460674157,0.7528089887640449,0.7808988764044944,0.7191011235955056,0.721750047078024,0.04653130795520969,7
13,0.03334026336669922,0.0076080347474464525,0.021476030349731445,0.003780886639235533,StandardScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),distance,37,286,ball_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 37, 'model__leaf_size': 286, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6368715083798883,0.6797752808988764,0.7471910112359551,0.7640449438202247,0.7359550561797753,0.712767560102944,0.047330128242668044,20
14,0.04972872734069824,0.02042985567857112,0.06182742118835449,0.017175517472683623,StandardScaler(),KNNImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,49,131,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 49, 'model__leaf_size': 131, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6368715083798883,0.7303370786516854,0.7303370786516854,0.7471910112359551,0.7415730337078652,0.7172619421254158,0.04072178429270729,11
15,0.02892303466796875,0.011903874587266395,0.06063270568847656,0.01711345481597363,StandardScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,37,81,ball_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 37, 'model__leaf_size': 81, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.659217877094972,0.6910112359550562,0.7359550561797753,0.7696629213483146,0.7640449438202247,0.7239784068796686,0.042700358194914,5
16,0.02228970527648926,0.012551995951380266,0.04467406272888184,0.013902420067184548,MinMaxScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),uniform,4,266,ball_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 4, 'model__leaf_size': 266, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6312849162011173,0.6910112359550562,0.7191011235955056,0.7359550561797753,0.6910112359550562,0.6936727135773021,0.035611247435960794,44
17,0.032957839965820315,0.009451955650143713,0.026290178298950195,0.004513526166789677,MinMaxScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),distance,16,121,ball_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 16, 'model__leaf_size': 121, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6424581005586593,0.6685393258426966,0.7415730337078652,0.7528089887640449,0.7078651685393258,0.7026489234825183,0.042058833872984445,40
18,0.03485813140869141,0.012428140583269654,0.025044679641723633,0.011736458352100998,StandardScaler(),KNNImputer(n_neighbors=10),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",distance,10,151,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 10, 'model__leaf_size': 151, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6256983240223464,0.6853932584269663,0.7471910112359551,0.7640449438202247,0.702247191011236,0.7049149457033457,0.048881711782596565,35
19,0.037006568908691403,0.013609422253034228,0.01965494155883789,0.00625567232548997,StandardScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",distance,16,266,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 16, 'model__leaf_size': 266, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6424581005586593,0.6741573033707865,0.7528089887640449,0.7471910112359551,0.6235955056179775,0.6880421819094847,0.05313642007226912,46
20,0.028515148162841796,0.012056816287956693,0.018935585021972658,0.0071319989750485945,MinMaxScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),distance,19,56,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 19, 'model__leaf_size': 56, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6312849162011173,0.6685393258426966,0.7359550561797753,0.7471910112359551,0.7303370786516854,0.702661477622246,0.04498047441219868,39
21,0.024090385437011717,0.006816729300840417,0.06077871322631836,0.015212610696876894,MinMaxScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,49,21,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 49, 'model__leaf_size': 21, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6312849162011173,0.6910112359550562,0.7078651685393258,0.7696629213483146,0.7359550561797753,0.7071558596447177,0.04637688764048944,31
22,0.03222436904907226,0.01243290953807948,0.015508460998535156,0.0037132895199317464,StandardScaler(),SimpleImputer(strategy='most_frequent'),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",distance,4,181,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 4, 'model__leaf_size': 181, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6368715083798883,0.6853932584269663,0.702247191011236,0.7191011235955056,0.6966292134831461,0.6880484589793484,0.027805149456761748,45
23,0.021664953231811522,0.006170693090253346,0.04595074653625488,0.012524732204967937,MinMaxScaler(),SimpleImputer(strategy='most_frequent'),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,34,141,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 34, 'model__leaf_size': 141, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.659217877094972,0.7078651685393258,0.7134831460674157,0.7752808988764045,0.7191011235955056,0.7149896428347247,0.03692006866016157,15
24,0.02907557487487793,0.005944207060249323,0.02094893455505371,0.004082684731318911,MinMaxScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",distance,16,26,ball_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 16, 'model__leaf_size': 26, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6424581005586593,0.6685393258426966,0.7415730337078652,0.7528089887640449,0.7078651685393258,0.7026489234825183,0.042058833872984445,40
25,0.022163772583007814,0.004026415890733711,0.04673833847045898,0.018985513734690762,MinMaxScaler(),SimpleImputer(strategy='most_frequent'),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,40,106,ball_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 40, 'model__leaf_size': 106, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6480446927374302,0.702247191011236,0.7078651685393258,0.7584269662921348,0.7415730337078652,0.7116314104575985,0.03803115478644562,24
26,0.03131718635559082,0.010618364992253585,0.023881244659423827,0.0027270845662220474,StandardScaler(),SimpleImputer(strategy='most_frequent'),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",distance,34,171,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 34, 'model__leaf_size': 171, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6480446927374302,0.6797752808988764,0.7471910112359551,0.7528089887640449,0.7415730337078652,0.7138786014688343,0.04216494584187699,19
27,0.05180115699768066,0.011640089318728564,0.07365951538085938,0.004080720418860638,StandardScaler(),KNNImputer(n_neighbors=10),OneHotEncoder(handle_unknown='ignore'),uniform,46,101,ball_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 46, 'model__leaf_size': 101, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6368715083798883,0.7359550561797753,0.7134831460674157,0.7359550561797753,0.7471910112359551,0.713891155608562,0.04003674395515453,17
28,0.025260210037231445,0.0054634859379771,0.03734922409057617,0.00377413374657412,StandardScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),uniform,16,266,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 16, 'model__leaf_size': 266, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6480446927374302,0.7134831460674157,0.7191011235955056,0.797752808988764,0.702247191011236,0.7161257924800702,0.04797177862101299,14
29,0.03995494842529297,0.014411962655770213,0.025744247436523437,0.006939258979408329,MinMaxScaler(),KNNImputer(n_neighbors=10),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",distance,7,216,ball_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 7, 'model__leaf_size': 216, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6256983240223464,0.6797752808988764,0.6235955056179775,0.6797752808988764,0.6292134831460674,0.6476115749168289,0.026322841393498272,49
30,0.019672298431396486,0.0028259623841899385,0.03122577667236328,0.006581532781299988,MinMaxScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),distance,46,1,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 46, 'model__leaf_size': 1, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6424581005586593,0.6741573033707865,0.7415730337078652,0.7696629213483146,0.7303370786516854,0.7116376875274621,0.04648293103716244,23
31,0.030885696411132812,0.008283269826366945,0.01898336410522461,0.003832607205404755,MinMaxScaler(),SimpleImputer(strategy='most_frequent'),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",distance,1,226,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 1, 'model__leaf_size': 226, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6201117318435754,0.6460674157303371,0.5617977528089888,0.5955056179775281,0.651685393258427,0.6150335823237713,0.033309567991425065,50
32,0.02287302017211914,0.007394652130120005,0.04833188056945801,0.013956891398753333,MinMaxScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),uniform,40,271,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 40, 'model__leaf_size': 271, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6368715083798883,0.6966292134831461,0.7191011235955056,0.7584269662921348,0.7415730337078652,0.7105203690917079,0.042308529332115125,26
33,0.029770517349243165,0.005969664192817379,0.05221390724182129,0.009903340993815603,MinMaxScaler(),KNNImputer(),OneHotEncoder(handle_unknown='ignore'),uniform,46,116,kd_tree,"KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 46, 'model__leaf_size': 116, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=36, n_neighbors=28)}",0.6424581005586593,0.7359550561797753,0.7247191011235955,0.7640449438202247,0.7303370786516854,0.7195028560667881,0.04082929441666054,9
