"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__weights","param_model__n_neighbors","param_model__leaf_size","param_model__algorithm","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"41",40,0.0249329566955566,0.00944117018760079,0.0174486637115479,0.00634463151777612,"MinMaxScaler","SimpleImputer","OrdinalEncoder","uniform",10,186,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 10, 'model__leaf_size': 186, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,10
"42",41,0.0117513179779053,0.000431012144550844,0.00957612991333008,0.000163404336805864,"StandardScaler","KNNImputer","OneHotEncoder","uniform",4,326,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 4, 'model__leaf_size': 326, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,1,0.866666666666667,0.966666666666667,0.953333333333333,0.0452155332208351,21
"43",42,0.0230349063873291,0.00697363128669741,0.0196934223175049,0.00717093348821924,"StandardScaler","KNNImputer","OrdinalEncoder","uniform",13,206,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 13, 'model__leaf_size': 206, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.9,0.966666666666667,0.933333333333333,0.933333333333333,1,0.946666666666667,0.0339934634239519,27
"44",43,0.0266916275024414,0.00323449154761363,0.0152030944824219,0.00274729429966689,"StandardScaler","KNNImputer","OneHotEncoder","distance",13,266,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 13, 'model__leaf_size': 266, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,1,0.96,0.0249443825784929,10
"45",44,0.0191040992736816,0.00575452612587009,0.0109879493713379,0.00527448958260033,"StandardScaler","KNNImputer","OneHotEncoder","distance",10,301,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 10, 'model__leaf_size': 301, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,3
"46",45,0.0126953125,0.000948025112500392,0.00887641906738281,0.00195644952768111,"StandardScaler","KNNImputer","OrdinalEncoder","distance",22,106,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 22, 'model__leaf_size': 106, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.933333333333333,0.966666666666667,0.966666666666667,0.9,1,0.953333333333333,0.0339934634239519,21
"47",46,0.0206663131713867,0.00833633314278432,0.0133788585662842,0.00501782411045048,"StandardScaler","KNNImputer","OneHotEncoder","distance",7,56,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 7, 'model__leaf_size': 56, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,3
"48",47,0.0252843856811523,0.00660524465049763,0.0111142635345459,0.00342492004006588,"StandardScaler","KNNImputer","OneHotEncoder","distance",40,91,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 40, 'model__leaf_size': 91, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.9,0.933333333333333,0.966666666666667,0.933333333333333,1,0.946666666666667,0.0339934634239519,27
"49",48,0.011189603805542,0.00361195461747895,0.00930070877075195,0.00221375263279129,"MinMaxScaler","KNNImputer","OneHotEncoder","uniform",37,326,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 37, 'model__leaf_size': 326, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.9,0.933333333333333,0.966666666666667,0.9,1,0.94,0.038873012632302,35
"50",49,0.0118869304656982,0.000776539561795787,0.00794801712036133,0.00075722776064773,"StandardScaler","KNNImputer","OneHotEncoder","distance",22,266,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 22, 'model__leaf_size': 266, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.933333333333333,0.966666666666667,0.966666666666667,0.9,1,0.953333333333333,0.0339934634239519,21
