"","mean_test_score","std_test_score","param_model"
"149",NA,NA,"MLPClassifier"
"150",NA,NA,"MLPClassifier"
"151",NA,NA,"MLPClassifier"
"152",0.837235578431988,0.0245053221937134,"RandomForestClassifier"
"153",0.824945075638692,0.0316708102830442,"RandomForestClassifier"
"154",NA,NA,"RandomForestClassifier"
"155",0.771106647416986,0.0447363646940097,"RandomForestClassifier"
"156",NA,NA,"RandomForestClassifier"
"157",NA,NA,"RandomForestClassifier"
"158",0.832772581758835,0.0202177628646688,"RandomForestClassifier"
"159",0.833889900194589,0.0193662061348665,"RandomForestClassifier"
"160",NA,NA,"RandomForestClassifier"
"161",0.839489046513088,0.0235650131540616,"RandomForestClassifier"
"162",0.833889900194589,0.0240217534267865,"RandomForestClassifier"
"163",NA,NA,"RandomForestClassifier"
"164",0.848490364697759,0.024320941167136,"RandomForestClassifier"
"165",0.83054422195719,0.0335007483262189,"RandomForestClassifier"
"166",NA,NA,"RandomForestClassifier"
"167",0.833902454334317,0.0328292878231294,"RandomForestClassifier"
"168",NA,NA,"RandomForestClassifier"
"169",NA,NA,"RandomForestClassifier"
"170",0.837285794990898,0.0314358178119511,"RandomForestClassifier"
"171",0.812629464565941,0.033391197494436,"RandomForestClassifier"
"172",NA,NA,"RandomForestClassifier"
"173",NA,NA,"RandomForestClassifier"
"174",NA,NA,"RandomForestClassifier"
"175",0.848490364697759,0.0351477777104072,"RandomForestClassifier"
"176",0.84398342853556,0.0269826475918786,"RandomForestClassifier"
"177",NA,NA,"RandomForestClassifier"
"178",0.815924926244429,0.0153746828675192,"RandomForestClassifier"
"179",0.835013495700207,0.0336470056428625,"RandomForestClassifier"
"180",NA,NA,"RandomForestClassifier"
"181",0.842866110099805,0.0256612926804608,"RandomForestClassifier"
"182",NA,NA,"RandomForestClassifier"
"183",NA,NA,"RandomForestClassifier"
"184",0.837266963781307,0.0274864711391368,"RandomForestClassifier"
"185",NA,NA,"RandomForestClassifier"
"186",NA,NA,"RandomForestClassifier"
"187",NA,NA,"RandomForestClassifier"
"188",NA,NA,"RandomForestClassifier"
"189",0.831642709183353,0.0216631166424594,"RandomForestClassifier"
"190",NA,NA,"RandomForestClassifier"
"191",NA,NA,"RandomForestClassifier"
"192",0.824938798568828,0.026272026341476,"RandomForestClassifier"
"193",NA,NA,"RandomForestClassifier"
"194",NA,NA,"RandomForestClassifier"
"195",0.842878664239533,0.0299071677095204,"RandomForestClassifier"
"196",NA,NA,"RandomForestClassifier"
"197",0.840650304437888,0.0235604898561603,"RandomForestClassifier"
"198",NA,NA,"RandomForestClassifier"
"199",0.83054422195719,0.0184274438017,"RandomForestClassifier"
"200",NA,NA,"RandomForestClassifier"
"201",0.834988387420752,0.0295619509907473,"RandomForestClassifier"
"202",NA,NA,"SVC"
"203",NA,NA,"SVC"
"204",NA,NA,"SVC"
"205",0.786736551377817,0.0186672079325663,"SVC"
"206",0.851848597074886,0.0252912687211505,"SVC"
"207",0.837254409641579,0.0227971442210102,"SVC"
"208",NA,NA,"SVC"
"209",0.786736551377817,0.0186672079325663,"SVC"
"210",0.849601406063649,0.0217654806579548,"SVC"
"211",0.786736551377817,0.0186672079325663,"SVC"
"212",NA,NA,"SVC"
"213",0.823783817713891,0.0212730407035235,"SVC"
"214",NA,NA,"SVC"
"215",NA,NA,"SVC"
"216",NA,NA,"SVC"
"217",0.791224656330425,0.0210272284083527,"SVC"
"218",0.851842320005021,0.0237829189609898,"SVC"
"219",NA,NA,"SVC"
"220",NA,NA,"SVC"
"221",NA,NA,"SVC"
"222",NA,NA,"SVC"
"223",0.848477810558032,0.0213641841027857,"SVC"
"224",0.854089511016258,0.0233392903875065,"SVC"
"225",0.786736551377817,0.0186672079325663,"SVC"
"226",0.786736551377817,0.0186672079325663,"SVC"
"227",0.794589165777415,0.0231027417765291,"SVC"
"228",NA,NA,"SVC"
"229",0.843995982675287,0.0322490510647859,"SVC"
"230",NA,NA,"SVC"
"231",NA,NA,"SVC"
"232",NA,NA,"SVC"
"233",0.850725001569267,0.0234870675789389,"SVC"
"234",0.842859833029941,0.0273610944770267,"SVC"
"235",NA,NA,"SVC"
"236",0.793465570271797,0.0225039529248033,"SVC"
"237",NA,NA,"SVC"
"238",0.734059381080911,0.0355220853303767,"SVC"
"239",NA,NA,"SVC"
"240",0.732935785575293,0.0344508411798966,"SVC"
"241",0.826024731655263,0.0205143190388166,"SVC"
"242",NA,NA,"SVC"
"243",NA,NA,"SVC"
"244",NA,NA,"SVC"
"245",0.793465570271797,0.0225039529248033,"SVC"
"246",NA,NA,"SVC"
"247",0.854089511016258,0.0233392903875065,"SVC"
"248",NA,NA,"SVC"
"249",NA,NA,"SVC"
"250",NA,NA,"SVC"
"251",NA,NA,"SVC"
