,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__num__scaler,param_preprocessor__num__imputer,param_preprocessor__cat__encoder,param_model__solver,param_model__multi_class,param_model__C,param_model,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,0.035883760452270506,0.008355137241605779,0.008002567291259765,0.003083047953683616,MinMaxScaler(),KNNImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,multinomial,31,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 31, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9666666666666667,1.0,0.9333333333333333,0.9,1.0,0.9600000000000002,0.038873012632301994,18
11,0.04491457939147949,0.015450419691838023,0.010418128967285157,0.004190481241752252,MinMaxScaler(),KNNImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,ovr,36,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 36, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9399999999999998,0.038873012632301994,35
12,0.041660308837890625,0.011374770684582454,0.0076064586639404295,0.001067842831957704,StandardScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),saga,ovr,31,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 31, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,25
13,0.05226879119873047,0.022829700658246625,0.01152496337890625,0.006059543357263076,StandardScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,ovr,21,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 21, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,25
14,0.04971380233764648,0.00944216443678556,0.008988761901855468,0.0020690161973756626,StandardScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),saga,ovr,1,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 1, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.8333333333333334,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9266666666666665,0.0573488351136175,44
15,0.020071983337402344,0.005814496264610732,0.007740163803100586,0.0025518895696893763,MinMaxScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),saga,multinomial,1,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 1, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.8333333333333334,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9266666666666665,0.0573488351136175,44
16,0.0422821044921875,0.014004161457642463,0.011396360397338868,0.008630280818217931,MinMaxScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),saga,ovr,21,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 21, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9399999999999998,0.038873012632301994,35
17,0.05921626091003418,0.0170286240393316,0.014272975921630859,0.007058353014742818,StandardScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,multinomial,26,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 26, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9733333333333334,0.03265986323710903,1
18,0.06975903511047363,0.008639589732419288,0.015090513229370116,0.0024597547002562607,MinMaxScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),saga,multinomial,36,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 36, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9666666666666667,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9666666666666668,0.029814239699997188,12
19,0.04383916854858398,0.012905580413323356,0.012657642364501953,0.004767340088381057,StandardScaler(),KNNImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,ovr,16,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 16, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,25
20,0.04828648567199707,0.009483959495709045,0.012061405181884765,0.003768076648272232,MinMaxScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,ovr,1,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 1, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.7666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667,1.0,0.8866666666666667,0.07774602526460399,50
21,0.053697061538696286,0.003659045437114661,0.020859384536743165,0.007133662052339297,MinMaxScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),saga,multinomial,6,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 6, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,24
22,0.06705379486083984,0.00821378932367534,0.015566635131835937,0.004329876526141005,MinMaxScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),saga,ovr,31,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 31, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9399999999999998,0.038873012632301994,35
23,0.07032036781311035,0.007864589578443642,0.015613317489624023,0.005228982466561703,StandardScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),saga,ovr,21,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 21, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,25
24,0.043240833282470706,0.007259534997350283,0.018909788131713866,0.007821858493450138,StandardScaler(),KNNImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,multinomial,1,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 1, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9666666666666667,1.0,0.9333333333333333,0.9,1.0,0.9600000000000002,0.038873012632301994,18
25,0.05492005348205566,0.006454204314473829,0.010106945037841797,0.003900405596816904,StandardScaler(),KNNImputer(n_neighbors=10),OneHotEncoder(handle_unknown='ignore'),saga,multinomial,6,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 6, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9733333333333334,0.03265986323710903,1
