"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__weights","param_model__n_neighbors","param_model__leaf_size","param_model__algorithm","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"41",40,0.023900318145752,0.00439213400151231,0.0170544147491455,0.00572373255388753,"StandardScaler","SimpleImputer","OrdinalEncoder","distance",34,96,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 34, 'model__leaf_size': 96, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.9,0.966666666666667,0.933333333333333,0.933333333333333,1,0.946666666666667,0.0339934634239519,28
"42",41,0.0273236274719238,0.00361575199064145,0.0231487274169922,0.00378896566709032,"MinMaxScaler","SimpleImputer","OneHotEncoder","uniform",10,296,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 10, 'model__leaf_size': 296, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,9
"43",42,0.0269864082336426,0.00435558941812391,0.01098952293396,0.00421397083135568,"StandardScaler","KNNImputer","OneHotEncoder","distance",43,71,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 43, 'model__leaf_size': 71, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.9,0.933333333333333,0.966666666666667,0.933333333333333,1,0.946666666666667,0.0339934634239519,28
"44",43,0.0172473907470703,0.00807362297243409,0.00768585205078125,0.000176744399567043,"StandardScaler","SimpleImputer","OrdinalEncoder","distance",7,316,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 7, 'model__leaf_size': 316, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,2
"45",44,0.0192934989929199,0.00623340648965871,0.0087099552154541,0.00162344545970563,"StandardScaler","SimpleImputer","OneHotEncoder","distance",43,231,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 43, 'model__leaf_size': 231, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.9,0.933333333333333,0.966666666666667,0.933333333333333,1,0.946666666666667,0.0339934634239519,28
"46",45,0.0201108932495117,0.0100247702240199,0.013958215713501,0.00481410846452194,"MinMaxScaler","SimpleImputer","OrdinalEncoder","uniform",43,36,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 43, 'model__leaf_size': 36, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.9,0.933333333333333,0.933333333333333,0.9,0.966666666666667,0.926666666666667,0.0249443825784929,41
"47",46,0.0228257179260254,0.00949292726618747,0.0162531852722168,0.00849511276956878,"StandardScaler","KNNImputer","OrdinalEncoder","uniform",1,56,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 1, 'model__leaf_size': 56, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.933333333333333,0.966666666666667,0.933333333333333,0.9,1,0.946666666666667,0.0339934634239519,35
"48",47,0.0192676067352295,0.00735536901812764,0.00971159934997559,0.000313962186419082,"StandardScaler","SimpleImputer","OrdinalEncoder","uniform",13,26,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 13, 'model__leaf_size': 26, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.9,0.966666666666667,0.933333333333333,0.933333333333333,1,0.946666666666667,0.0339934634239519,28
"49",48,0.0212827682495117,0.00765025579131526,0.015661096572876,0.00680008183708721,"MinMaxScaler","KNNImputer","OrdinalEncoder","uniform",31,151,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 31, 'model__leaf_size': 151, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,9
"50",49,0.0122967720031738,0.000569772171628731,0.00744476318359375,0.000240480925516456,"MinMaxScaler","SimpleImputer","OneHotEncoder","distance",34,191,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 34, 'model__leaf_size': 191, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,2
